"branch_id","plant_id","plant_num","orientation","farmer","plot_id","plot_type","fert_trt","shd_trt","per_thin","n1i_tot_len","n1i_new_len","n1i_diam","n1i_tot_nod","n1i_new_nod","n1i_frtd_nod","n1i_frt","n1i_tot_lvs","n1i_sick_lvs","n1i_sick_type","n1i_pot_nod","n1i_frt_pot_nod","potnod_v_frtnod","n1i_ffnod","n1h_tot_len","n1h_new_len","n1h_diam","n1h_tot_nod","n1h_new_nod","n1h_frtd_nod","n1h_frt","n1h_tot_lvs","n1h_sick_lvs","n1h_sick_type","n1_anth","n1_lat","n1_dens","plot_thin"
"1188","33","33","W","Fernando","X2","lshd","l","shd","66",35,9,5,14,5,9,148,13,0,"na",9,16.44444444,0,16.44444444,37,10.5,5,16,7,9,59,6,1,"o","n",0,70,"66 lshd"
"1189","34","34","N","Fernando","X2","lshd","l","shd","0",33,9.5,5,16,7,9,84,6,0,"na",9,9.333333333,0,9.333333333,35,11,5,16,7,11,60,4,2,"o","n",1,81,"0 lshd"
"1190","34","34","S","Fernando","X2","lshd","l","shd","0",30,6,3.5,12,4,8,44,10,2,"r",8,5.5,0,5.5,29.5,6.5,5,12,4,8,39,7,4,"u","n",0,104,"0 lshd"
"1191","34","34","E","Fernando","X2","lshd","l","shd","0",31,6.5,4.5,12,4,8,65,7,0,"na",8,8.125,0,8.125,31,7,5,14,5,9,56,4,3,"ou","n",0,65,"0 lshd"
"1192","34","34","W","Fernando","X2","lshd","l","shd","0",38,11,3.5,14,6,8,70,16,1,"o",8,8.75,0,8.75,42,16,5,16,8,8,52,16,1,"o","n",0,65,"0 lshd"
"1193","35","35","N","Fernando","X2","lshd","l","shd","33",50,11.5,5.5,16,6,10,172,16,2,"ou",10,17.2,0,17.2,49,13,5,17,7,10,111,12,3,"o","n",0,127,"33 lshd"
"1194","35","35","S","Fernando","X2","lshd","l","shd","33",44,10,4.5,14,5,9,112,15,4,"oru",9,12.44444444,0,12.44444444,48,13,4.5,16,7,9,96,11,7,"o","n",0,86,"33 lshd"
"1195","35","35","E","Fernando","X2","lshd","l","shd","33",48.5,10.5,6,15,5,10,146,12,0,"na",10,14.6,0,14.6,52,14,5,17,7,10,105,13,6,"o","n",0,112,"33 lshd"
"1196","35","35","W","Fernando","X2","lshd","l","shd","33",49,9.5,5,16,5,11,124,14,1,"o",11,11.27272727,0,11.27272727,51,12,5,18,6,12,74,12,3,"ru","n",0,97,"33 lshd"
"1197","36","36","N","Fernando","X2","lshd","l","shd","33",33.5,7.5,5.5,14,5,9,112,9,0,"na",9,12.44444444,0,12.44444444,32,7,6,14,4,9,54,0,0,"na","n",0,71,"33 lshd"
"1198","36","36","S","Fernando","X2","lshd","l","shd","33",42,8,5.5,17,5,12,143,14,1,"u",12,11.91666667,0,11.91666667,42.5,12,6,18,7,10,60,0,0,"na","y",0,157,"33 lshd"
"1199","36","36","E","Fernando","X2","lshd","l","shd","33",42.5,9.5,6,16,6,10,135,9,0,"na",10,13.5,0,13.5,44,12,6.5,18,7,11,97,2,0,"na","n",0,74,"33 lshd"
"1200","36","36","W","Fernando","X2","lshd","l","shd","33",40,7,5,16,4,12,135,11,2,"o",12,11.25,0,11.25,39,8,5.5,17,4,11,63,0,0,"na","n",0,62,"33 lshd"
"1201","37","37","N","Fernando","X2","lshd","l","shd","33",40,9,4.5,14,5,9,116,9,2,"ou",9,12.88888889,0,12.88888889,40,11,5,15,6,9,69,8,4,"or","n",0,75,"33 lshd"
"1202","37","37","S","Fernando","X2","lshd","l","shd","33",37,8,4,16,6,9,81,13,3,"u",10,8.1,1,9,48,21,5,18,10,7,68,12,1,"o","n",0,157,"33 lshd"
"1203","37","37","E","Fernando","X2","lshd","l","shd","33",40,9,4,17,5,11,65,11,1,"u",12,5.416666667,1,5.909090909,31,10,4,13,5,8,32,7,2,"o","n",0,62,"33 lshd"
"1204","37","37","W","Fernando","X2","lshd","l","shd","33",36.5,11.5,3.5,13,6,7,64,12,0,"na",7,9.142857143,0,9.142857143,40,16.5,5,15,8,7,64,16,1,"r","n",0,169,"33 lshd"
"1205","38","38","N","Fernando","X2","lshd","l","shd","33",38,9.5,4.5,15,6,9,168,12,2,"u",9,18.66666667,0,18.66666667,44,16,5.5,18,9,9,122,10,4,"oru","n",1,129,"33 lshd"
"1206","38","38","S","Fernando","X2","lshd","l","shd","33",41,9,5,16,5,11,142,14,2,"ou",11,12.90909091,0,12.90909091,41.5,10,6,17,6,10,125,4,3,"ru","n",0,73,"33 lshd"
"1207","38","38","E","Fernando","X2","lshd","l","shd","33",38,6.5,5,15,5,10,117,11,1,"u",10,11.7,0,11.7,39.5,9,5.5,17,7,10,100,3,3,"ru","n",0,98,"33 lshd"
"1208","38","38","W","Fernando","X2","lshd","l","shd","33",38.5,9,4.5,15,5,10,139,14,2,"u",10,13.9,0,13.9,42,11,4.5,19,9,10,139,6,3,"ou","n",0,199,"33 lshd"
"1209","39","39","N","Fernando","X2","lshd","l","shd","33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"na","na",NA,NA,"33 lshd"
"1210","39","39","S","Fernando","X2","lshd","l","shd","33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"na","na",NA,NA,"33 lshd"
"1211","39","39","E","Fernando","X2","lshd","l","shd","33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"na","na",NA,NA,"33 lshd"
"1212","39","39","W","Fernando","X2","lshd","l","shd","33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"na","na",NA,NA,"33 lshd"
"1213","40","40","N","Fernando","X2","lshd","l","shd","33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"na","na",NA,NA,"33 lshd"
"1214","40","40","S","Fernando","X2","lshd","l","shd","33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"na","na",NA,NA,"33 lshd"
"1215","40","40","E","Fernando","X2","lshd","l","shd","33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"na","na",NA,NA,"33 lshd"
"1216","40","40","W","Fernando","X2","lshd","l","shd","33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"na","na",NA,NA,"33 lshd"
"1217","41","41","N","Fernando","X2","lshd","l","shd","0",38.5,11,5,15,6,9,121,9,0,"na",9,13.44444444,0,13.44444444,48,19,5,18,9,9,89,0,0,"na","y",0,151,"0 lshd"
"1218","41","41","S","Fernando","X2","lshd","l","shd","0",35.5,10.5,6,14,5,9,93,13,0,"na",9,10.33333333,0,10.33333333,35.5,14,4.5,15,7,8,84,11,2,"or","n",0,59,"0 lshd"
"1219","41","41","E","Fernando","X2","lshd","l","shd","0",42.5,9.5,5,16,5,11,89,13,1,"u",11,8.090909091,0,8.090909091,50,16,6,21,9,12,70,8,1,"r","n",0,46,"0 lshd"
"1220","41","41","W","Fernando","X2","lshd","l","shd","0",38.5,12,5,15,6,9,89,13,0,"na",9,9.888888889,0,9.888888889,42,16,4.5,16,8,8,75,8,3,"o","n",0,130,"0 lshd"
"1221","42","42","N","Fernando","X2","lshd","l","shd","0",29.5,15,6,11,7,4,34,7,0,"na",4,8.5,0,8.5,37,26,5.5,15,12,3,29,7,5,"o","n",0,92,"0 lshd"
"1222","42","42","S","Fernando","X2","lshd","l","shd","0",30,7.5,4.5,9,3,6,41,6,1,"u",6,6.833333333,0,6.833333333,29,6.5,5,10,3,6,34,4,0,"na","y",0,80,"0 lshd"
"1223","42","42","E","Fernando","X2","lshd","l","shd","0",36,9.5,4.5,12,4,8,48,11,1,"u",8,6,0,6,45,15,4.5,16,7,7,36,13,3,"ou","n",0,41,"0 lshd"
"1224","42","42","W","Fernando","X2","lshd","l","shd","0",39,15,5.5,13,6,7,69,11,1,"u",7,9.857142857,0,9.857142857,36,12,6,11,4,6,50,3,0,"na","n",0,96,"0 lshd"
"1225","43","43","N","Fernando","X2","lshd","l","shd","66",36,7.5,4.5,14,4,9,103,10,2,"u",10,10.3,1,11.44444444,37,8.5,5,16,6,8,64,8,2,"u","n",0,114,"66 lshd"
"1226","43","43","S","Fernando","X2","lshd","l","shd","66",33.5,5.5,4,15,5,10,86,8,1,"u",10,8.6,0,8.6,34,6.5,6,15,5,6,17,2,0,"na","n",0,81,"66 lshd"
"1227","43","43","E","Fernando","X2","lshd","l","shd","66",39,8,5,15,4,11,154,12,2,"u",11,14,0,14,37.5,9,5,15,5,11,102,7,3,"o","n",0,66,"66 lshd"
"1228","43","43","W","Fernando","X2","lshd","l","shd","66",43,8,6,15,4,11,234,15,1,"u",11,21.27272727,0,21.27272727,42,10,5,17,6,11,83,0,0,"na","n",0,126,"66 lshd"
"1229","44","44","N","Fernando","X2","lshd","l","shd","0",31,10.5,4.5,13,6,7,46,10,1,"u",7,6.571428571,0,6.571428571,31,10.5,4.5,14,7,7,58,0,0,"na","y",2,106,"0 lshd"
"1230","44","44","S","Fernando","X2","lshd","l","shd","0",27.5,7,5,13,4,9,86,7,1,"o",9,9.555555556,0,9.555555556,29,9,5.5,14,6,9,49,6,3,"r","n",0,83,"0 lshd"
"1231","44","44","E","Fernando","X2","lshd","l","shd","0",29,7,4,14,5,8,81,11,1,"u",9,9,1,10.125,30,8.5,3.5,14,6,8,58,0,0,"na","y",0,123,"0 lshd"
"1232","44","44","W","Fernando","X2","lshd","l","shd","0",25,10,4.5,12,6,6,47,8,0,"na",6,7.833333333,0,7.833333333,30,15,4.5,14,8,6,35,11,7,"or","n",0,NA,"0 lshd"
"1233","45","45","N","Fernando","X3","lsun","l","sun","66",35,4,6.5,14,3,10,92,7,1,"o",11,8.363636364,1,9.2,35,5.5,5,15,4,7,53,3,3,"r","n",0,69,"66 lsun"
"1234","45","45","S","Fernando","X3","lsun","l","sun","66",35,6,5.5,16,5,11,154,12,0,"na",11,14,0,14,35,9,6,17,7,10,66,0,0,"na","n",0,114,"66 lsun"
"1235","45","45","E","Fernando","X3","lsun","l","sun","66",26,3.5,5,12,2,7,96,4,1,"u",10,9.6,3,13.71428571,29,4,5,17,7,7,22,0,0,"na","n",0,80,"66 lsun"
"1236","45","45","W","Fernando","X3","lsun","l","sun","66",36,6,6.5,15,5,9,86,13,0,"na",10,8.6,1,9.555555556,36.5,6.5,5.5,14,5,8,59,2,2,"r","n",0,90,"66 lsun"
"1237","46","46","N","Fernando","X3","lsun","l","sun","66",44,12,5.5,17,6,11,83,15,8,"oru",11,7.545454545,0,7.545454545,46,12.5,6,18,7,10,62,12,3,"o","n",0,150,"66 lsun"
"1238","46","46","S","Fernando","X3","lsun","l","sun","66",31,10.5,4.5,13,6,7,116,18,1,"u",7,16.57142857,0,16.57142857,50,27,5,17,10,7,72,10,5,"o","n",0,93,"66 lsun"
"1239","46","46","E","Fernando","X3","lsun","l","sun","66",30.5,8,4.5,12,5,7,116,16,3,"u",7,16.57142857,0,16.57142857,34,13.5,4.5,15,8,7,59,4,2,"u","n",0,73,"66 lsun"
"1240","46","46","W","Fernando","X3","lsun","l","sun","66",35,9,5,12,5,7,80,15,4,"u",7,11.42857143,0,11.42857143,34.5,16.5,4.5,15,8,6,26,12,6,"o","n",0,97,"66 lsun"
"1241","47","47","N","Fernando","X3","lsun","l","sun","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"na","na",NA,NA,"0 lsun"
"1242","47","47","S","Fernando","X3","lsun","l","sun","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"na","na",NA,NA,"0 lsun"
"1243","47","47","E","Fernando","X3","lsun","l","sun","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"na","na",NA,NA,"0 lsun"
"1244","47","47","W","Fernando","X3","lsun","l","sun","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"na","na",NA,NA,"0 lsun"
"1245","48","48","N","Fernando","X3","lsun","l","sun","33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"na","na",NA,NA,"33 lsun"
"1246","48","48","S","Fernando","X3","lsun","l","sun","33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"na","na",NA,NA,"33 lsun"
"1247","48","48","E","Fernando","X3","lsun","l","sun","33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"na","na",NA,NA,"33 lsun"
"1248","48","48","W","Fernando","X3","lsun","l","sun","33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"na","na",NA,NA,"33 lsun"
"1249","49","49","N","Fernando","X3","lsun","l","sun","66",37,7.5,5,16,5,11,110,10,2,"u",11,10,0,10,36.5,8,4,16,5,11,62,0,0,"na","y",0,117,"66 lsun"
"1250","49","49","S","Fernando","X3","lsun","l","sun","66",38,9,4,15,5,10,130,18,1,"u",10,13,0,13,38,10,6,16,6,10,69,2,1,"o","y",0,76,"66 lsun"
"1251","49","49","E","Fernando","X3","lsun","l","sun","66",34.5,6.5,4.5,14,5,9,95,13,1,"u",9,10.55555556,0,10.55555556,35,10,5,16,8,8,37,5,3,"or","n",0,93,"66 lsun"
"1252","49","49","W","Fernando","X3","lsun","l","sun","66",31.5,6,4.5,14,5,9,105,10,3,"u",9,11.66666667,0,11.66666667,31,5.5,5,14,5,9,66,0,0,"na","y",0,56,"66 lsun"
"1253","50","50","N","Fernando","X3","lsun","l","sun","0",30,15.5,5,10,7,3,34,12,2,"u",3,11.33333333,0,11.33333333,31,17,4,10,7,3,23,7,2,"o","na",0,67,"0 lsun"
"1254","50","50","S","Fernando","X3","lsun","l","sun","0",20.5,16,3.5,7,6,1,7,13,3,"u",1,7,0,7,44,40,4.5,14,13,1,6,22,8,"ou","n",1,56,"0 lsun"
"1255","50","50","E","Fernando","X3","lsun","l","sun","0",35,9.5,4,11,5,6,45,11,2,"u",6,7.5,0,7.5,44,19,4.5,15,9,7,39,13,3,"o","n",0,149,"0 lsun"
"1256","50","50","W","Fernando","X3","lsun","l","sun","0",30,14,3.5,11,7,4,6,13,1,"u",4,1.5,0,1.5,50,38,5,17,14,2,2,17,4,"o","n",0,64,"0 lsun"
"1257","51","51","N","Fernando","X3","lsun","l","sun","0",39,17,5.5,13,7,6,29,10,0,"na",6,4.833333333,0,4.833333333,55,33,5,19,12,6,27,15,2,"o","n",0,64,"0 lsun"
"1258","51","51","S","Fernando","X3","lsun","l","sun","0",36,13,4.5,13,7,6,28,9,1,"o",6,4.666666667,0,4.666666667,43,20.5,5,14,8,6,22,13,3,"o","n",0,170,"0 lsun"
"1259","51","51","E","Fernando","X3","lsun","l","sun","0",44,14,4,16,7,9,56,12,4,"o",9,6.222222222,0,6.222222222,50,22,5,21,12,9,37,19,1,"o","n",1,62,"0 lsun"
"1260","51","51","W","Fernando","X3","lsun","l","sun","0",38,13,4.5,12,6,6,41,11,0,"na",6,6.833333333,0,6.833333333,50,25,5,17,10,7,35,16,2,"o","n",0,110,"0 lsun"
"1261","52","52","N","Fernando","X3","lsun","l","sun","33",34,10,4.5,13,6,7,46,12,2,"o",7,6.571428571,0,6.571428571,43.5,21,5,17,10,7,56,16,2,"o","n",0,110,"33 lsun"
"1262","52","52","S","Fernando","X3","lsun","l","sun","33",38,9.5,4.5,14,5,9,59,17,1,"u",9,6.555555556,0,6.555555556,48,19,6,19,10,9,76,20,1,"o","n",1,41,"33 lsun"
"1263","52","52","E","Fernando","X3","lsun","l","sun","33",28,9,5,11,5,6,48,11,0,"na",6,8,0,8,46,22,5,14,8,6,37,14,3,"or","n",0,98,"33 lsun"
"1264","52","52","W","Fernando","X3","lsun","l","sun","33",31,11,4.5,12,6,6,44,14,2,"u",6,7.333333333,0,7.333333333,42,23.5,5,18,12,6,27,14,4,"o","n",0,146,"33 lsun"
"1265","53","53","N","Fernando","X3","lsun","l","sun","66",35.5,12.5,4,12,6,6,NA,16,1,"u",6,0,0,NA,41,19,5,15,9,6,47,14,3,"o","n",0,157,"66 lsun"
"1266","53","53","S","Fernando","X3","lsun","l","sun","66",36,11,4,12,6,6,36,11,1,"u",6,6,0,6,40,16.5,5,16,7,6,34,11,1,"o","n",0,129,"66 lsun"
"1267","53","53","E","Fernando","X3","lsun","l","sun","66",37,14,4,11,6,5,49,10,1,"u",5,9.8,0,9.8,46,24.5,4.5,16,11,5,56,14,4,"o","n",1,80,"66 lsun"
"1268","53","53","W","Fernando","X3","lsun","l","sun","66",26.5,14,3.5,7,5,2,15,12,0,"na",2,7.5,0,7.5,36,25,4,10,8,2,16,15,6,"o","n",0,105,"66 lsun"
"1269","54","54","N","Fernando","X3","lsun","l","sun","33",33,11,4,10,5,5,32,13,0,"na",5,6.4,0,6.4,47,30,4.5,13,12,4,25,23,2,"o","n",1,129,"33 lsun"
"1270","54","54","S","Fernando","X3","lsun","l","sun","33",39.5,11,4,13,6,7,57,18,0,"na",7,8.142857143,0,8.142857143,43.5,15.5,4,14,7,7,45,19,3,"or","n",0,82,"33 lsun"
"1271","54","54","E","Fernando","X3","lsun","l","sun","33",39,14,5,13,6,6,50,17,1,"u",7,7.142857143,1,8.333333333,43,21,4.5,16,10,6,36,14,3,"u","n",0,149,"33 lsun"
"1272","54","54","W","Fernando","X3","lsun","l","sun","33",50,11.5,5,13,5,8,53,16,1,"u",8,6.625,0,6.625,59,31,5,17,11,5,15,12,3,"o","n",1,90,"33 lsun"
"1273","55","55","N","Fernando","X3","lsun","l","sun","0",36.5,9,4.5,15,9,6,147,13,1,"u",6,24.5,0,24.5,44,16,5.5,18,9,9,90,9,2,"o","n",1,84,"0 lsun"
"1274","55","55","S","Fernando","X3","lsun","l","sun","0",25,11,4.5,10,6,4,39,15,0,"na",4,9.75,0,9.75,34.5,23,4.5,15,11,4,30,18,2,"o","n",0,112,"0 lsun"
"1275","55","55","E","Fernando","X3","lsun","l","sun","0",39.5,7,5.5,16,6,10,155,11,3,"u",10,15.5,0,15.5,42,9,5.5,18,7,11,89,4,4,"o","n",0,110,"0 lsun"
"1276","55","55","W","Fernando","X3","lsun","l","sun","0",21,10,4,8,5,3,13,16,1,"u",3,4.333333333,0,4.333333333,28,18.5,4,12,9,3,12,17,0,"na","n",0,85,"0 lsun"
"1277","56","56","N","Fernando","X3","lsun","l","sun","0",31,6.5,5.5,13,4,9,106,14,1,"u",9,11.77777778,0,11.77777778,33,8.5,4.5,17,7,10,68,5,2,"u","y",0,115,"0 lsun"
"1278","56","56","S","Fernando","X3","lsun","l","sun","0",22,7,3.5,13,5,7,57,12,3,"u",8,7.125,1,8.142857143,26,11,4,15,8,5,31,8,3,"r","n",0,89,"0 lsun"
"1279","56","56","E","Fernando","X3","lsun","l","sun","0",29,6.5,4.5,15,6,9,143,11,3,"u",6,23.83333333,-3,15.88888889,29,6.5,5,15,6,9,81,2,2,"u","n",0,187,"0 lsun"
"1280","56","56","W","Fernando","X3","lsun","l","sun","0",24,7,4,13,4,7,39,13,2,"u",9,4.333333333,2,5.571428571,25,5.5,4,14,5,6,23,3,1,"o","n",1,90,"0 lsun"
"1281","57","57","N","Fernando","X3","lsun","l","sun","0",28,6.5,4,13,5,8,76,11,2,"ou",8,9.5,0,9.5,33,11.5,5,15,8,7,76,10,1,"o","n",1,89,"0 lsun"
"1282","57","57","S","Fernando","X3","lsun","l","sun","0",30,7.5,4.5,14,5,9,94,11,5,"ou",6,15.66666667,-3,10.44444444,31,11,5.5,15,7,8,64,6,6,"r","n",0,149,"0 lsun"
"1283","57","57","E","Fernando","X3","lsun","l","sun","0",30.5,7,4.5,14,5,9,106,8,1,"u",9,11.77777778,0,11.77777778,36,11,5,18,8,9,70,12,5,"or","n",0,80,"0 lsun"
"1284","57","57","W","Fernando","X3","lsun","l","sun","0",36,9,4.5,16,6,10,147,19,4,"o",10,14.7,0,14.7,40,12,5.5,18,8,10,123,11,3,"o","n",0,151,"0 lsun"
"1285","58","58","N","Fernando","X3","lsun","l","sun","66",30,9.5,4.5,12,5,7,69,10,2,"ru",7,9.857142857,0,9.857142857,30,11.5,5,13,5,7,56,8,3,"o","n",0,76,"66 lsun"
"1286","58","58","S","Fernando","X3","lsun","l","sun","66",27.5,9,4,12,5,7,67,14,2,"u",7,9.571428571,0,9.571428571,36,19.5,5,16,9,7,71,11,1,"r","n",0,115,"66 lsun"
"1287","58","58","E","Fernando","X3","lsun","l","sun","66",28,10.5,4,13,7,6,72,15,3,"ou",6,12,0,12,31,17,5,15,10,5,57,14,5,"ou","n",1,181,"66 lsun"
"1288","58","58","W","Fernando","X3","lsun","l","sun","66",26.5,4.5,5,13,4,9,132,9,0,"na",9,14.66666667,0,14.66666667,28,7,5,15,6,8,52,7,7,"ou","n",0,73,"66 lsun"
"1289","59","59","N","Fernando","X3","lsun","l","sun","33",41,9,4,12,3,8,52,9,2,"o",9,5.777777778,1,6.5,47,16,4.5,14,6,8,50,8,3,"or","y",0,91,"33 lsun"
"1290","59","59","S","Fernando","X3","lsun","l","sun","33",38,14,4.5,14,7,7,78,12,0,"na",7,11.14285714,0,11.14285714,41,16.5,5,16,9,7,84,13,3,"or","n",0,142,"33 lsun"
"1291","59","59","E","Fernando","X3","lsun","l","sun","33",33,10.5,4.5,13,6,7,78,11,1,"u",7,11.14285714,0,11.14285714,37,14.5,5.5,14,7,7,80,9,3,"u","n",0,78,"33 lsun"
"1292","59","59","W","Fernando","X3","lsun","l","sun","33",40,15,5,13,7,6,86,13,1,"o",6,14.33333333,0,14.33333333,49,24,5.5,17,11,6,70,9,3,"o","n",0,132,"33 lsun"
"1293","60","60","N","Fernando","X3","lsun","l","sun","0",34,9.5,3.5,14,6,8,78,13,0,"na",8,9.75,0,9.75,36.5,12.5,5,16,8,8,78,12,1,"o","n",0,132,"0 lsun"
"1294","60","60","S","Fernando","X3","lsun","l","sun","0",30,9.5,4.5,12,5,7,70,12,0,"na",7,10,0,10,73.5,14.5,5.5,16,9,7,70,15,3,"o","n",0,159,"0 lsun"
"1295","60","60","E","Fernando","X3","lsun","l","sun","0",30.5,8,4.5,13,5,8,66,8,0,"na",8,8.25,0,8.25,40,21.5,5.5,17,10,7,58,11,0,"na","n",0,70,"0 lsun"
"1296","60","60","W","Fernando","X3","lsun","l","sun","0",37,10,4,15,6,9,83,14,0,"na",9,9.222222222,0,9.222222222,40,14,5,18,9,9,76,6,1,"o","n",0,114,"0 lsun"
"1297","61","61","N","Fernando","X3","lsun","l","sun","0",45,10,5.5,16,5,11,201,12,0,"na",11,18.27272727,0,18.27272727,47.5,14.5,5,19,8,11,159,10,8,"o","n",0,58,"0 lsun"
"1298","61","61","S","Fernando","X3","lsun","l","sun","0",43.5,11.5,5,16,6,10,153,15,2,"u",10,15.3,0,15.3,42,12,6,16,6,9,90,8,5,"ou","n",0,133,"0 lsun"
"1299","61","61","E","Fernando","X3","lsun","l","sun","0",24.5,2,4,10,2,8,94,3,0,"na",8,11.75,0,11.75,25,8,4,11,5,6,39,0,0,"na","y",0,140,"0 lsun"
"1300","61","61","W","Fernando","X3","lsun","l","sun","0",44.5,10,4.5,15,5,10,200,17,0,"na",10,20,0,20,49,14.5,5,17,7,10,123,10,1,"o","n",0,80,"0 lsun"
"1301","62","62","N","Fernando","X3","lsun","l","sun","33",31.5,9.5,4,13,6,6,54,14,1,"u",7,7.714285714,1,9,39,18,5.5,16,9,6,47,17,4,"o","n",0,79,"33 lsun"
"1302","62","62","S","Fernando","X3","lsun","l","sun","33",23,9,4,9,4,5,62,11,1,"o",5,12.4,0,12.4,31,16,5.5,13,8,5,50,17,4,"o","n",0,88,"33 lsun"
"1303","62","62","E","Fernando","X3","lsun","l","sun","33",38,7.5,4,16,6,9,73,8,0,"na",10,7.3,1,8.111111111,43,16,4.5,19,10,8,45,6,6,"oru","n",1,151,"33 lsun"
"1304","62","62","W","Fernando","X3","lsun","l","sun","33",19,9.5,3,9,6,3,19,12,1,"r ",3,6.333333333,0,6.333333333,21,9.5,4,9,6,3,16,0,0,"na","y",0,79,"33 lsun"
"1305","63","63","N","Fernando","X3","lsun","l","sun","33",40,11,4.5,15,6,9,89,13,1,"o",9,9.888888889,0,9.888888889,44,18.5,6,18,9,9,74,16,3,"or","n",0,79,"33 lsun"
"1306","63","63","S","Fernando","X3","lsun","l","sun","33",27,7,4.5,13,5,7,69,10,1,"u",8,8.625,1,9.857142857,27,7,4,13,5,8,31,0,0,"na","y",0,113,"33 lsun"
"1307","63","63","E","Fernando","X3","lsun","l","sun","33",25,8,3.5,11,5,6,68,8,1,"u",6,11.33333333,0,11.33333333,26.5,9.5,4,13,7,6,37,0,0,"na","y",0,158,"33 lsun"
"1308","63","63","W","Fernando","X3","lsun","l","sun","33",16.5,5.5,3,10,6,4,22,9,0,"na",4,5.5,0,5.5,22,11,3,14,4,10,18,8,3,"o","n",0,79,"33 lsun"
"1309","64","64","N","Fernando","X3","lsun","l","sun","66",30,5.5,5,12,3,9,137,12,0,"na",9,15.22222222,0,15.22222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,"na","na",NA,79,"66 lsun"
"1310","64","64","S","Fernando","X3","lsun","l","sun","66",40,8,4.5,15,4,10,101,11,0,"na",11,9.181818182,1,10.1,45,13,4.5,19,8,6,26,8,4,"o","n",0,179,"66 lsun"
"1311","64","64","E","Fernando","X3","lsun","l","sun","66",38,5.5,5.5,14,3,11,216,NA,NA,"",11,19.63636364,0,19.63636364,38,6.5,6,17,5,12,102,5,5,"o","n",0,54,"66 lsun"
"1312","64","64","W","Fernando","X3","lsun","l","sun","66",36,7.5,5.5,15,5,10,160,10,0,"na",10,16,0,16,38,12.5,5,18,8,10,87,9,4,"o","n",0,125,"66 lsun"
"1313","65","65","N","Fernando","X3","lsun","l","sun","0",32,9.5,5,13,5,8,115,10,2,"u",8,14.375,0,14.375,47,25,5,19,11,8,73,9,1,"o","n",0,67,"0 lsun"
"1314","65","65","S","Fernando","X3","lsun","l","sun","0",39,9.5,4.5,14,5,9,127,14,3,"r",9,14.11111111,0,14.11111111,46,16.5,5.5,18,9,9,106,15,0,"na","n",1,140,"0 lsun"
"1315","65","65","E","Fernando","X3","lsun","l","sun","0",44,15,4,15,7,8,60,17,1,"u",8,7.5,0,7.5,47,18,5,17,9,8,48,17,1,"o","n",0,103,"0 lsun"
"1316","65","65","W","Fernando","X3","lsun","l","sun","0",31,11,4,13,4,7,78,15,1,"u",9,8.666666667,2,11.14285714,35,18,4.5,16,10,6,53,15,9,"ou","n",0,175,"0 lsun"
"1317","66","66","N","Fernando","X3","lsun","l","sun","0",27.5,5,4,12,3,9,118,9,2,"u",9,13.11111111,0,13.11111111,29,6,5,12,4,8,81,3,0,"na","n",0,103,"0 lsun"
